5000; 999300;
15000; 0;
25000; 995600;
35000; 997300;
45000; 996800;
55000; 1998500;
65000; 2989300;
75000; 2991800;
85000; 3031100;
95000; 3004100;
105000; 2993300;
115000; 2993500;
125000; 4988400;
135000; 4988100;
145000; 4993300;
155000; 4988100;
165000; 4981200;
175000; 5986100;
185000; 5989100;
195000; 6979600;
205000; 7980300;
215000; 6982700;
225000; 10006500;
235000; 9016200;
245000; 7980400;
255000; 15969100;
265000; 15994100;
275000; 9982200;
285000; 9974800;
295000; 10957800;
305000; 11968000;
315000; 11967600;
325000; 12992200;
335000; 12997700;
345000; 12960300;
355000; 12961300;
365000; 16904700;
375000; 18946400;
385000; 18948100;
395000; 17939300;
405000; 20957200;
415000; 18948800;
425000; 21941800;
435000; 20939500;
445000; 23937500;
455000; 22937200;
465000; 17951100;
475000; 16956100;
485000; 18923000;
495000; 17952200;
505000; 17951500;
515000; 18946900;
525000; 22884300;
535000; 22941900;
545000; 19981400;
555000; 18950900;
565000; 20925700;
575000; 24935300;
585000; 22930500;
595000; 25978300;
605000; 34942100;
615000; 23965900;
625000; 24969300;
635000; 23938000;
645000; 26923600;
655000; 26926900;
665000; 26927300;
675000; 29965500;
685000; 25951200;
695000; 27926700;
705000; 25932200;
715000; 25932200;
725000; 26929400;
735000; 30918900;
745000; 26965800;
755000; 28922200;
765000; 32959800;
775000; 54892100;
785000; 28925400;
795000; 46876300;
805000; 29921500;
815000; 29921300;
825000; 31950100;
835000; 31921000;
845000; 33915400;
855000; 32920100;
865000; 33910600;
875000; 32946600;
885000; 33910600;
895000; 34940600;
905000; 33910600;
915000; 36932800;
925000; 34908400;
935000; 36901600;
945000; 35905400;
955000; 37900000;
965000; 35939500;
975000; 36935200;
985000; 37895800;
995000; 38927900;
1005000; 37936000;
1015000; 37899900;
1025000; 38898800;
1035000; 40891900;
1045000; 39927200;
1055000; 51885500;
1065000; 60843300;
1075000; 67869700;
1085000; 39929300;
1095000; 42918300;
1105000; 43883300;
1115000; 41889200;
1125000; 41857200;
1135000; 42886800;
1145000; 42886800;
1155000; 44925100;
1165000; 44878600;
1175000; 44915300;
1185000; 46877900;
1195000; 45913300;
1205000; 46876000;
1215000; 46896500;
1225000; 47873200;
1235000; 46873000;
1245000; 46876300;
1255000; 51851100;
1265000; 51882100;
1275000; 50865100;
1285000; 49868000;
1295000; 51870700;
1305000; 50878300;
1315000; 50915300;
1325000; 51901600;
1335000; 52858100;
1345000; 53851400;
1355000; 53822500;
1365000; 70800000;
1375000; 54854800;
1385000; 51873700;
1395000; 54826300;
1405000; 55877200;
1415000; 57840700;
1425000; 60838600;
1435000; 56849200;
1445000; 57896200;
1455000; 58841400;
1465000; 60838100;
1475000; 57881100;
1485000; 58843900;
1495000; 59841300;
1505000; 59840200;
1515000; 59841200;
1525000; 59842700;
1535000; 58844700;
1545000; 59841200;
1555000; 61837500;
1565000; 63862900;
1575000; 60836000;
1585000; 61835900;
1595000; 64827900;
1605000; 63832100;
1615000; 64863000;
1625000; 63830500;
1635000; 65857500;
1645000; 68800600;
1655000; 65858800;
1665000; 65827300;
1675000; 65825300;
1685000; 65825700;
1695000; 84808300;
1705000; 73839600;
1715000; 71810200;
1725000; 68818600;
1735000; 69844600;
1745000; 67819900;
1755000; 68783500;
1765000; 67821500;
1775000; 68818200;
1785000; 71844900;
1795000; 70846000;
1805000; 71809200;
1815000; 68817200;
1825000; 70811800;
1835000; 71809200;
1845000; 69814600;
1855000; 70811900;
1865000; 75803300;
1875000; 75809100;
1885000; 77800000;
1895000; 74769100;
1905000; 75803300;
1915000; 74833700;
1925000; 72806600;
1935000; 73837000;
1945000; 75798700;
1955000; 78824100;
1965000; 75798600;
1975000; 76795900;
1985000; 77793600;
1995000; 79819000;
2005000; 81815700;
2015000; 76795800;
2025000; 78790500;
2035000; 80788800;
2045000; 77793300;
2055000; 77793100;
2065000; 81787400;
2075000; 80815900;
2085000; 81786800;
2095000; 83784200;
2105000; 82778800;
2115000; 84806600;
2125000; 101745100;
2135000; 82779800;
2145000; 82744800;
2155000; 83777900;
2165000; 85774100;
2175000; 85806300;
2185000; 85801800;
2195000; 85801700;
2205000; 86772100;
2215000; 87766600;
2225000; 87766700;
2235000; 87739200;
2245000; 91769600;
2255000; 89767500;
2265000; 90758500;
2275000; 90758800;
2285000; 90766300;
2295000; 89761200;
2305000; 91788800;
2315000; 92727900;
2325000; 93749100;
2335000; 93785300;
2345000; 93799200;
2355000; 92753100;
2365000; 93781100;
2375000; 94780000;
2385000; 94747900;
2395000; 97740400;
2405000; 97743900;
2415000; 95746600;
2425000; 106715900;
2435000; 97741300;
2445000; 98737200;
2455000; 97739900;
2465000; 100760600;
2475000; 97711400;
2485000; 97772700;
2495000; 95745100;
2505000; 101732900;
2515000; 100732500;
2525000; 102721100;
2535000; 100731800;
2545000; 100764300;
2555000; 104770300;
2565000; 101678000;
2575000; 102761800;
2585000; 101727200;
2595000; 104722500;
2605000; 106749700;
2615000; 106717300;
2625000; 103758300;
2635000; 104721200;
2645000; 103689900;
2655000; 108708600;
2665000; 106715900;
2675000; 109697500;
2685000; 110709400;
2695000; 111708800;
2705000; 112705800;
2715000; 110702600;
2725000; 110740700;
2735000; 111734700;
2745000; 109709300;
2755000; 108744800;
2765000; 111737400;
2775000; 109707800;
2785000; 114692600;
2795000; 112732000;
2805000; 110737900;
2815000; 111702500;
2825000; 115691800;
2835000; 115693900;
2845000; 111702600;
2855000; 115721400;
2865000; 117719300;
2875000; 113698400;
2885000; 116721400;
2895000; 118716900;
2905000; 120626800;
2915000; 119681200;
2925000; 120678400;
2935000; 123678300;
2945000; 123679600;
2955000; 121688000;
2965000; 120674300;
2975000; 123670500;
2985000; 122673100;
2995000; 126695200;
3005000; 120729800;
3015000; 123673100;
3025000; 127659100;
3035000; 142654000;
3045000; 125665100;
3055000; 125681400;
3065000; 127659700;
3075000; 122673100;
3085000; 138630400;
3095000; 130653300;
3105000; 128647000;
3115000; 129651600;
3125000; 130624500;
3135000; 128657000;
3145000; 130651700;
3155000; 133641100;
3165000; 135640500;
3175000; 132646600;
3185000; 152597300;
3195000; 130651700;
3205000; 131679300;
3215000; 127659800;
3225000; 130651900;
3235000; 137634500;
3245000; 134637500;
3255000; 135638400;
3265000; 131648700;
3275000; 133002900;
3285000; 134673600;
3295000; 134673700;
3305000; 135638500;
3315000; 138627900;
3325000; 137633300;
3335000; 132646500;
3345000; 138626600;
3355000; 138629000;
3365000; 142652600;
3375000; 139660900;
3385000; 140658400;
3395000; 135638300;
3405000; 137665500;
3415000; 137633100;
3425000; 134641100;
3435000; 159542400;
3445000; 145643700;
3455000; 142652600;
3465000; 142619800;
3475000; 143608300;
3485000; 145641900;
3495000; 143588900;
3505000; 145612300;
3515000; 145641600;
3525000; 146609100;
3535000; 146607600;
3545000; 146582300;
3555000; 145613100;
3565000; 163564200;
3575000; 147604100;
3585000; 147602800;
3595000; 148608400;
3605000; 146609100;
3615000; 150646100;
3625000; 152625800;
3635000; 148605400;
3645000; 150597400;
3655000; 149642700;
3665000; 151594300;
3675000; 152594700;
3685000; 145611900;
3695000; 148603900;
3705000; 158578600;
3715000; 148633900;
3725000; 150630800;
3735000; 148605200;
3745000; 151595700;
3755000; 156612700;
3765000; 154630300;
3775000; 153581600;
3785000; 155617500;
3795000; 155612500;
3805000; 154593700;
3815000; 156613100;
3825000; 158583800;
3835000; 154590200;
3845000; 153623300;
3855000; 154589200;
3865000; 150598500;
3875000; 153590400;
3885000; 158584000;
3895000; 162570900;
3905000; 154587700;
3915000; 160608000;
3925000; 162599300;
3935000; 158612600;
3945000; 157579700;
3955000; 161569000;
3965000; 166586000;
3975000; 156582400;
3985000; 158544200;
3995000; 165587800;
4005000; 164596200;
4015000; 164562500;
4025000; 166588200;
4035000; 171579700;
4045000; 182514700;
4055000; 177526300;
4065000; 170543800;
4075000; 167583400;
4085000; 167554500;
4095000; 171542300;
4105000; 164561100;
4115000; 168551000;
4125000; 170549900;
4135000; 169579100;
4145000; 169568400;
4155000; 166553900;
4165000; 167553000;
4175000; 171560300;
4185000; 171507700;
4195000; 176529100;
4205000; 173534400;
4215000; 170545000;
4225000; 174558800;
4235000; 176516900;
4245000; 172572300;
4255000; 167554600;
4265000; 176529600;
4275000; 170545100;
4285000; 176561900;
4295000; 194513700;
4305000; 174569300;
4315000; 178557600;
4325000; 194513600;
4335000; 176530700;
4345000; 178525100;
4355000; 177524900;
4365000; 179521000;
4375000; 179543900;
4385000; 175531800;
4395000; 189538600;
4405000; 182504600;
4415000; 175533200;
4425000; 177526400;
4435000; 176529600;
4445000; 184540400;
4455000; 180518300;
4465000; 183512400;
4475000; 200498700;
4485000; 181515600;
4495000; 185505000;
4505000; 182515000;
4515000; 186534200;
4525000; 181515600;
4535000; 184541700;
4545000; 191518000;
4555000; 186534800;
4565000; 202459600;
4575000; 189452300;
4585000; 188509100;
4595000; 191487700;
4605000; 193516300;
4615000; 188524100;
4625000; 191521500;
4635000; 195504400;
4645000; 194481000;
4655000; 193442700;
4665000; 194517500;
4675000; 211469300;
4685000; 196496300;
4695000; 196492100;
4705000; 187485900;
4715000; 193513600;
4725000; 195514500;
4735000; 192487700;
4745000; 194512900;
4755000; 201496800;
4765000; 193483700;
4775000; 203428400;
4785000; 201476600;
4795000; 195479800;
4805000; 205482200;
4815000; 196475800;
4825000; 196477000;
4835000; 209474400;
4845000; 200466700;
4855000; 202492000;
4865000; 203489600;
4875000; 202502000;
4885000; 203457100;
4895000; 207478700;
4905000; 200464900;
4915000; 202428500;
4925000; 206451100;
4935000; 204444200;
4945000; 203456900;
4955000; 202459600;
4965000; 208415200;
4975000; 210465400;
4985000; 206482800;
4995000; 201456300;
5005000; 205450900;
