1000; 999300;
2000; 3988300;
3000; 9975400;
4000; 17952100;
5000; 27926700;
6000; 40891900;
7000; 55884400;
8000; 73834200;
9000; 91784400;
10000; 115692000;
20000; 451816500;
30000; 1038255800;
40000; 1826148200;
50000; 2869357800;
60000; 4044210200;
70000; 5683826000;
80000; 7327436300;
90000; 9229306200;
100000; 11348667900;
500000; 283436870700;
