3195000; 376992700;
3205000; 382360200;
3215000; 385018000;
3225000; 370012600;
3235000; 378988500;
3245000; 387996300;
3255000; 389990800;
3265000; 378022100;
3275000; 382976500;
3285000; 393947700;
3295000; 390988500;
3305000; 390985000;
3315000; 400213700;
3325000; 395941900;
3335000; 390955200;
3345000; 397968800;
3355000; 400907900;
3365000; 391110600;
3375000; 397965000;
3385000; 386953800;
3395000; 400928500;
3405000; 406942600;
3415000; 412946400;
3425000; 406944900;
3435000; 397936600;
3445000; 396939100;
3455000; 403920600;
3465000; 411919500;
3475000; 407910100;
3485000; 405878900;
3495000; 404916600;
3505000; 406912400;
3515000; 405915100;
3525000; 411899100;
3535000; 409904500;
3545000; 408907100;
3555000; 411900400;
3565000; 418913300;
3575000; 416885800;
3585000; 428853800;
3595000; 423912100;
3605000; 418150800;
3615000; 425861800;
3625000; 428889200;
3635000; 424600500;
3645000; 422869800;
3655000; 432875800;
3665000; 434870800;
3675000; 434837900;
3685000; 421872700;
3695000; 437486800;
3705000; 431847000;
3715000; 441480800;
3725000; 449789000;
3735000; 444837600;
3745000; 460804000;
3755000; 441820300;
3765000; 447832600;
3775000; 434837800;
3785000; 441819000;
3795000; 436832600;
3805000; 453073100;
3815000; 459435000;
3825000; 446806000;
3835000; 456438000;
3845000; 443813800;
3855000; 461799000;
3865000; 446805700;
3875000; 464289200;
3885000; 451792300;
3895000; 458773700;
3905000; 453787400;
3915000; 450795000;
3925000; 475729000;
3935000; 457776500;
3945000; 479717700;
3955000; 473765900;
3965000; 472954900;
3975000; 492684200;
3985000; 474763700;
3995000; 481061600;
4005000; 468417900;
4015000; 478750500;
4025000; 482755500;
4035000; 475726100;
4045000; 473725600;
4055000; 474272100;
4065000; 491731200;
4075000; 495723600;
4085000; 490688400;
4095000; 495707700;
4105000; 478720400;
4115000; 492718300;
4125000; 483707000;
4135000; 495711200;
4145000; 488693600;
4155000; 500711000;
4165000; 502667800;
4175000; 489691000;
4185000; 498404900;
4195000; 496672300;
4205000; 515324700;
4215000; 497869000;
4225000; 502686000;
4235000; 516663800;
4245000; 501659000;
4255000; 515642900;
4265000; 495312700;
4275000; 502656300;
4285000; 506232700;
4295000; 500661600;
4305000; 500661700;
4315000; 532609700;
4325000; 509669900;
4335000; 505651700;
4345000; 532609500;
4355000; 511335000;
4365000; 528645600;
4375000; 525628800;
4385000; 516619000;
4395000; 523600300;
4405000; 508640200;
4415000; 530615500;
4425000; 516618900;
4435000; 513627200;
4445000; 538561500;
4455000; 516618900;
4465000; 534604800;
4475000; 518613600;
4485000; 523600300;
4495000; 541613300;
4505000; 524584700;
4515000; 543579700;
4525000; 528586900;
4535000; 536598300;
4545000; 525595500;
4555000; 547563900;
4565000; 548585300;
4575000; 544537200;
4585000; 552214600;
4595000; 546538800;
4605000; 536565600;
4615000; 558531400;
4625000; 549752000;
4635000; 559537200;
4645000; 559536500;
4655000; 545541500;
4665000; 542549600;
4675000; 557539600;
4685000; 549530900;
4695000; 545206700;
4705000; 555514700;
4715000; 547533600;
4725000; 566516400;
4735000; 560449400;
4745000; 565669400;
4755000; 568530400;
4765000; 577488600;
4775000; 564969200;
4785000; 563493500;
4795000; 555514800;
4805000; 582475200;
4815000; 589454100;
4825000; 562497500;
4835000; 576049500;
4845000; 575461400;
4855000; 584781300;
4865000; 563244600;
4875000; 585466800;
4885000; 570474800;
4895000; 568480200;
4905000; 586464800;
4915000; 592449300;
4925000; 591467400;
4935000; 595441500;
4945000; 593484400;
4955000; 581445400;
4965000; 590449600;
4975000; 592418000;
4985000; 613032400;
4995000; 594444000;
5005000; 604130300;
