1000; 3042500;
2000; 11970500;
3000; 26929700;
4000; 46876600;
5000; 74842000;
6000; 109020700;
7000; 159574600;
8000; 236372300;
9000; 299226200;
10000; 373998500;
20000; 1464073600;
30000; 3302234600;
40000; 6083414100;
50000; 9880325500;
60000; 14327413000;
70000; 19357633800;
80000; 26629203100;
90000; 32969290500;
100000; 42265140400;
500000; 1019606507600;
